filename;latitude;longitude;lvl
ITCMPBYOGQ7YOI3V35V47EYWSD4GUP.jpg;52.52016666666667;13.398833333333332;1
WHO57IBVTUXXHZ8SCTUR15IIZ0OYIB.jpg;52.50516666666667;13.3285;3
HKPJXHI21WX9Z1Q1PTJSAR7WVPPOJW.jpg;52.5225;13.408833333333336;1
HKPJXHI21WX9Z1Q1PTJSAR7WVPPOJW_1.jpg;52.5225;13.408833333333336;1
HKPJXHI21WX9Z1Q1PTJSAR7WVPPOJW_2.jpg;52.5225;13.408833333333336;1
HKPJXHI21WX9Z1Q1PTJSAR7WVPPOJW_3.jpg;52.5225;13.408833333333336;1
HKPJXHI21WX9Z1Q1PTJSAR7WVPPOJW_4.jpg;52.5225;13.408833333333336;1
HKPJXHI21WX9Z1Q1PTJSAR7WVPPOJW_5.jpg;52.5225;13.408833333333336;1
HKPJXHI21WX9Z1Q1PTJSAR7WVPPOJW_6.jpg;52.5225;13.408833333333336;1
HKPJXHI21WX9Z1Q1PTJSAR7WVPPOJW_7.jpg;52.5225;13.408833333333336;1
HKPJXHI21WX9Z1Q1PTJSAR7WVPPOJW_8.jpg;52.5225;13.408833333333336;1
HKPJXHI21WX9Z1Q1PTJSAR7WVPPOJW_9.jpg;52.5225;13.408833333333336;1
HKPJXHI21WX9Z1Q1PTJSAR7WVPPOJW_10.jpg;52.5225;13.408833333333336;1
HKPJXHI21WX9Z1Q1PTJSAR7WVPPOJW_11.jpg;52.5225;13.408833333333336;1
HKPJXHI21WX9Z1Q1PTJSAR7WVPPOJW_12.jpg;52.5225;13.408833333333336;1
HKPJXHI21WX9Z1Q1PTJSAR7WVPPOJW_13.jpg;52.5225;13.408833333333336;1
HKPJXHI21WX9Z1Q1PTJSAR7WVPPOJW_14.jpg;52.5225;13.408833333333336;1
HKPJXHI21WX9Z1Q1PTJSAR7WVPPOJW_15.jpg;52.5225;13.408833333333336;1
HKPJXHI21WX9Z1Q1PTJSAR7WVPPOJW_16.jpg;52.5225;13.408833333333336;1
HKPJXHI21WX9Z1Q1PTJSAR7WVPPOJW_17.jpg;52.5225;13.408833333333336;1
HKPJXHI21WX9Z1Q1PTJSAR7WVPPOJW_18.jpg;52.5225;13.408833333333336;1
HKPJXHI21WX9Z1Q1PTJSAR7WVPPOJW_19.jpg;52.5225;13.408833333333336;1
HKPJXHI21WX9Z1Q1PTJSAR7WVPPOJW_20.jpg;52.5225;13.408833333333336;1
HKPJXHI21WX9Z1Q1PTJSAR7WVPPOJW_21.jpg;52.5225;13.408833333333336;1
HKPJXHI21WX9Z1Q1PTJSAR7WVPPOJW_22.jpg;52.5225;13.408833333333336;1
HKPJXHI21WX9Z1Q1PTJSAR7WVPPOJW_23.jpg;52.5225;13.408833333333336;1
HKPJXHI21WX9Z1Q1PTJSAR7WVPPOJW_24.jpg;52.5225;13.408833333333336;1
HKPJXHI21WX9Z1Q1PTJSAR7WVPPOJW_25.jpg;52.5225;13.408833333333336;1
HKPJXHI21WX9Z1Q1PTJSAR7WVPPOJW_26.jpg;52.5225;13.408833333333336;1
HKPJXHI21WX9Z1Q1PTJSAR7WVPPOJW_27.jpg;52.5225;13.408833333333336;1
HKPJXHI21WX9Z1Q1PTJSAR7WVPPOJW_28.jpg;52.5225;13.408833333333336;1
HKPJXHI21WX9Z1Q1PTJSAR7WVPPOJW_29.jpg;52.5225;13.408833333333336;1
HKPJXHI21WX9Z1Q1PTJSAR7WVPPOJW_30.jpg;52.5225;13.408833333333336;1
HKPJXHI21WX9Z1Q1PTJSAR7WVPPOJW_31.jpg;52.5225;13.408833333333336;1
HKPJXHI21WX9Z1Q1PTJSAR7WVPPOJW_32.jpg;52.5225;13.408833333333336;1
HKPJXHI21WX9Z1Q1PTJSAR7WVPPOJW_33.jpg;52.5225;13.408833333333336;1
HKPJXHI21WX9Z1Q1PTJSAR7WVPPOJW_34.jpg;52.5225;13.408833333333336;1
K2GYEC0D43GIIIBUC6O7I3X13J7GRB.jpg;52.52766666666667;13.434666666666667;6
K2GYEC0D43GIIIBUC6O7I3X13J7GRB_1.jpg;52.52766666666667;13.434666666666667;6
K2GYEC0D43GIIIBUC6O7I3X13J7GRB_2.jpg;52.52766666666667;13.434666666666667;6
K2GYEC0D43GIIIBUC6O7I3X13J7GRB_5.jpg;52.52766666666667;13.434666666666667;6
K2GYEC0D43GIIIBUC6O7I3X13J7GRB_6.jpg;52.52766666666667;13.434666666666667;6
K2GYEC0D43GIIIBUC6O7I3X13J7GRB_7.jpg;52.52766666666667;13.434666666666667;6
K2GYEC0D43GIIIBUC6O7I3X13J7GRB_8.jpg;52.52766666666667;13.434666666666667;6
K2GYEC0D43GIIIBUC6O7I3X13J7GRB_10.jpg;52.52766666666667;13.434666666666667;6
K2GYEC0D43GIIIBUC6O7I3X13J7GRB_12.jpg;52.52766666666667;13.434666666666667;6
K2GYEC0D43GIIIBUC6O7I3X13J7GRB_13.jpg;52.52766666666667;13.434666666666667;6
K2GYEC0D43GIIIBUC6O7I3X13J7GRB_14.jpg;52.52766666666667;13.434666666666667;6
K2GYEC0D43GIIIBUC6O7I3X13J7GRB_15.jpg;52.52766666666667;13.434666666666667;6
K2GYEC0D43GIIIBUC6O7I3X13J7GRB_16.jpg;52.52766666666667;13.434666666666667;6
K2GYEC0D43GIIIBUC6O7I3X13J7GRB_17.jpg;52.52766666666667;13.434666666666667;6
K2GYEC0D43GIIIBUC6O7I3X13J7GRB_18.jpg;52.52766666666667;13.434666666666667;6
K2GYEC0D43GIIIBUC6O7I3X13J7GRB_19.jpg;52.52766666666667;13.434666666666667;6
K2GYEC0D43GIIIBUC6O7I3X13J7GRB_20.jpg;52.52766666666667;13.434666666666667;6
K2GYEC0D43GIIIBUC6O7I3X13J7GRB_21.jpg;52.52766666666667;13.434666666666667;6
K2GYEC0D43GIIIBUC6O7I3X13J7GRB_23.jpg;52.52766666666667;13.434666666666667;6
K2GYEC0D43GIIIBUC6O7I3X13J7GRB_24.jpg;52.52766666666667;13.434666666666667;6
K2GYEC0D43GIIIBUC6O7I3X13J7GRB_25.jpg;52.52766666666667;13.434666666666667;6
K2GYEC0D43GIIIBUC6O7I3X13J7GRB_26.jpg;52.52766666666667;13.434666666666667;6
K2GYEC0D43GIIIBUC6O7I3X13J7GRB_27.jpg;52.52766666666667;13.434666666666667;6
K2GYEC0D43GIIIBUC6O7I3X13J7GRB_28.jpg;52.52766666666667;13.434666666666667;6
K2GYEC0D43GIIIBUC6O7I3X13J7GRB_29.jpg;52.52766666666667;13.434666666666667;6
K2GYEC0D43GIIIBUC6O7I3X13J7GRB_30.jpg;52.52766666666667;13.434666666666667;6
K2GYEC0D43GIIIBUC6O7I3X13J7GRB_32.jpg;52.52766666666667;13.434666666666667;6
K2GYEC0D43GIIIBUC6O7I3X13J7GRB_33.jpg;52.52766666666667;13.434666666666667;6
K2GYEC0D43GIIIBUC6O7I3X13J7GRB_34.jpg;52.52766666666667;13.434666666666667;6
7A1K4K3E2UOELW0IGDB7URXV4ZI60U.jpg;52.50933333333333;13.376;3
7A1K4K3E2UOELW0IGDB7URXV4ZI60U_1.jpg;52.50933333333333;13.376;3
7A1K4K3E2UOELW0IGDB7URXV4ZI60U_2.jpg;52.50933333333333;13.376;3
7A1K4K3E2UOELW0IGDB7URXV4ZI60U_4.jpg;52.50933333333333;13.376;3
7A1K4K3E2UOELW0IGDB7URXV4ZI60U_5.jpg;52.50933333333333;13.376;3
7A1K4K3E2UOELW0IGDB7URXV4ZI60U_6.jpg;52.50933333333333;13.376;3
7A1K4K3E2UOELW0IGDB7URXV4ZI60U_7.jpg;52.50933333333333;13.376;3
7A1K4K3E2UOELW0IGDB7URXV4ZI60U_8.jpg;52.50933333333333;13.376;3
7A1K4K3E2UOELW0IGDB7URXV4ZI60U_9.jpg;52.50933333333333;13.376;3
7A1K4K3E2UOELW0IGDB7URXV4ZI60U_10.jpg;52.50933333333333;13.376;3
7A1K4K3E2UOELW0IGDB7URXV4ZI60U_11.jpg;52.50933333333333;13.376;3
7A1K4K3E2UOELW0IGDB7URXV4ZI60U_12.jpg;52.50933333333333;13.376;3
7A1K4K3E2UOELW0IGDB7URXV4ZI60U_13.jpg;52.50933333333333;13.376;3
7A1K4K3E2UOELW0IGDB7URXV4ZI60U_14.jpg;52.50933333333333;13.376;3
7A1K4K3E2UOELW0IGDB7URXV4ZI60U_15.jpg;52.50933333333333;13.376;3
7A1K4K3E2UOELW0IGDB7URXV4ZI60U_16.jpg;52.50933333333333;13.376;3
7A1K4K3E2UOELW0IGDB7URXV4ZI60U_17.jpg;52.50933333333333;13.376;3
7A1K4K3E2UOELW0IGDB7URXV4ZI60U_18.jpg;52.50933333333333;13.376;3
7A1K4K3E2UOELW0IGDB7URXV4ZI60U_19.jpg;52.50933333333333;13.376;3
7A1K4K3E2UOELW0IGDB7URXV4ZI60U_20.jpg;52.50933333333333;13.376;3
7A1K4K3E2UOELW0IGDB7URXV4ZI60U_21.jpg;52.50933333333333;13.376;3
7A1K4K3E2UOELW0IGDB7URXV4ZI60U_22.jpg;52.50933333333333;13.376;3
7A1K4K3E2UOELW0IGDB7URXV4ZI60U_23.jpg;52.50933333333333;13.376;3
7A1K4K3E2UOELW0IGDB7URXV4ZI60U_24.jpg;52.50933333333333;13.376;3
7A1K4K3E2UOELW0IGDB7URXV4ZI60U_25.jpg;52.50933333333333;13.376;3
7A1K4K3E2UOELW0IGDB7URXV4ZI60U_26.jpg;52.50933333333333;13.376;3
7A1K4K3E2UOELW0IGDB7URXV4ZI60U_27.jpg;52.50933333333333;13.376;3
